ID,Name,Base,Unit,Phase,Type,Direction,Misc,Description
4386,Natural Gas Volume Flow Rate Weekly Average (scf/s),,,,,,,
4387,Natural Gas Volume Flow Rate Weekly Average (scf/min),,,,,,,
4388,Natural Gas Volume Flow Rate Weekly Average (scf/h),,,,,,,
4389,Natural Gas Volume Flow Rate Monthly Average (m^3/s),,,,,,,
4390,Natural Gas Volume Flow Rate Monthly Average (m^3/min),,,,,,,
4391,Natural Gas Volume Flow Rate Monthly Average (m^3/h),,,,,,,
4392,Natural Gas Volume Flow Rate Monthly Average (cf/s),,,,,,,
4393,Natural Gas Volume Flow Rate Monthly Average (cf/min),,,,,,,
4394,Natural Gas Volume Flow Rate Monthly Average (cf/h),,,,,,,
4395,Natural Gas Volume Flow Rate Monthly Average (scf/s),,,,,,,
4396,Natural Gas Volume Flow Rate Monthly Average (scf/min),,,,,,,
4397,Natural Gas Volume Flow Rate Monthly Average (scf/h),,,,,,,
4398,Natural Gas Volume Flow Rate Max (m^3/s),,,,,,,
4399,Natural Gas Volume Flow Rate Min (m^3/s),,,,,,,
4400,Natural Gas Volume Flow Rate Max (m^3/min),,,,,,,
4401,Natural Gas Volume Flow Rate Min (m^3/min),,,,,,,
4402,Natural Gas Volume Flow Rate Max (m^3/h),,,,,,,
4403,Natural Gas Volume Flow Rate Min (m^3/h),,,,,,,
4404,Natural Gas Volume Flow Rate Max (cf/s),,,,,,,
4405,Natural Gas Volume Flow Rate Min (cf/s),,,,,,,
4406,Natural Gas Volume Flow Rate Max (cf/min),,,,,,,
4407,Natural Gas Volume Flow Rate Min (cf/min),,,,,,,
4408,Natural Gas Volume Flow Rate Max (cf/h),,,,,,,
4409,Natural Gas Volume Flow Rate Min (cf/h),,,,,,,
4410,Natural Gas Volume Flow Rate Max (scf/s),,,,,,,
4411,Natural Gas Volume Flow Rate Min (scf/s),,,,,,,
4412,Natural Gas Volume Flow Rate Max (scf/min),,,,,,,
4413,Natural Gas Volume Flow Rate Min (scf/min),,,,,,,
4414,Natural Gas Volume Flow Rate Max (scf/h),,,,,,,
4415,Natural Gas Volume Flow Rate Min (scf/h),,,,,,,
4416,Natural Gas Pressure (kPa),,,,,,,
4417,Natural Gas Pressure (Pa),,,,,,,
4418,Natural Gas Pressure (psi),,,,,,,
4419,Natural Gas Pressure (bar),,,,,,,
4420,Natural Gas Pressure (in Hg),,,,,,,
4421,Natural Gas Pressure (N/m^2),,,,,,,
4422,Natural Gas Pressure Hourly Average (kPa),,,,,,,
4423,Natural Gas Pressure Hourly Average (Pa),,,,,,,
4424,Natural Gas Pressure Hourly Average (psi),,,,,,,
4425,Natural Gas Pressure Hourly Average (bar),,,,,,,
4426,Natural Gas Pressure Hourly Average (in Hg),,,,,,,
4427,Natural Gas Pressure Hourly Average (N/m^2),,,,,,,
4428,Natural Gas Pressure Daily Average (kPa),,,,,,,
4429,Natural Gas Pressure Daily Average (Pa),,,,,,,
4430,Natural Gas Pressure Daily Average (psi),,,,,,,
4431,Natural Gas Pressure Daily Average (bar),,,,,,,
4432,Natural Gas Pressure Daily Average (in Hg),,,,,,,
4433,Natural Gas Pressure Daily Average (N/m^2),,,,,,,
4434,Natural Gas Pressure Weekly Average (kPa),,,,,,,
4435,Natural Gas Pressure Weekly Average (Pa),,,,,,,
4436,Natural Gas Pressure Weekly Average (psi),,,,,,,
4437,Natural Gas Pressure Weekly Average (bar),,,,,,,
4438,Natural Gas Pressure Weekly Average (in Hg),,,,,,,
4439,Natural Gas Pressure Weekly Average (N/m^2),,,,,,,
4440,Natural Gas Pressure Monthly Average (kPa),,,,,,,
4441,Natural Gas Pressure Monthly Average (Pa),,,,,,,
4442,Natural Gas Pressure Monthly Average (psi),,,,,,,
4443,Natural Gas Pressure Monthly Average (bar),,,,,,,
4444,Natural Gas Pressure Monthly Average (in Hg),,,,,,,
4445,Natural Gas Pressure Monthly Average (N/m^2),,,,,,,
4446,Natural Gas Pressure Max (kPa),,,,,,,
4447,Natural Gas Pressure Min (kPa),,,,,,,
4448,Natural Gas Pressure Max (Pa),,,,,,,
4449,Natural Gas Pressure Min (Pa),,,,,,,
4450,Natural Gas Pressure Max (bar),,,,,,,
4451,Natural Gas Pressure Min (bar),,,,,,,
4452,Natural Gas Pressure Max (N/m^2),,,,,,,
4453,Natural Gas Pressure Min (N/m^2),,,,,,,
4454,Natural Gas Pressure Max (psi),,,,,,,
4455,Natural Gas Pressure Min (psi),,,,,,,
4456,Natural Gas Pressure Max (in Hg),,,,,,,
4457,Natural Gas Pressure Min (in Hg),,,,,,,
4458,Steam Mass (kg),,,,,,,
4459,Steam Mass (lb av),,,,,,,
4461,Steam Mass (MMlb av),,,,,,,
4462,Steam Mass (t),,,,,,,
4463,Steam Mass (sh tn),,,,,,,
4464,Steam Mass Previous Day Total (kg),,,,,,,
4465,Steam Mass Previous Day Total (lb av),,,,,,,
4466,Steam Mass Previous Day Total (Mlb av),,,,,,,
4467,Steam Mass Previous Day Total (MMlb av),,,,,,,
4468,Steam Mass Previous Day Total (t),,,,,,,
4469,Steam Mass Previous Day Total (sh tn),,,,,,,
4470,Steam Mass Current Day Total (kg),,,,,,,
4471,Steam Mass Current Day Total (lb av),,,,,,,
4472,Steam Mass Current Day Total (Mlb av),,,,,,,
4473,Steam Mass Current Day Total (MMlb av),,,,,,,
4474,Steam Mass Current Day Total (t),,,,,,,
4475,Steam Mass Current Day Total (sh tn),,,,,,,
4476,Steam Mass Flow Rate (kg/s),,,,,,,
4477,Steam Mass Flow Rate (kg/h),,,,,,,
4478,Steam Mass Flow Rate (lb av/h),,,,,,,
4479,Steam Mass Flow Rate (t/h),,,,,,,
4480,Steam Mass Flow Rate (sh tn/h),,,,,,,
4481,Steam Mass Flow Rate Hourly Average (kg/s),,,,,,,
4482,Steam Mass Flow Rate Hourly Average (kg/h),,,,,,,
4483,Steam Mass Flow Rate Hourly Average (lb av/h),,,,,,,
4484,Steam Mass Flow Rate Hourly Average (t/h),,,,,,,
4485,Steam Mass Flow Rate Hourly Average (sh tn/h),,,,,,,
4486,Steam Mass Flow Rate Daily Average (kg/s),,,,,,,
4487,Steam Mass Flow Rate Daily Average (kg/h),,,,,,,
4488,Steam Mass Flow Rate Daily Average (lb av/h),,,,,,,
4489,Steam Mass Flow Rate Daily Average (t/h),,,,,,,
4490,Steam Mass Flow Rate Daily Average (sh tn/h),,,,,,,
4491,Steam Mass Flow Rate Weekly Average (kg/s),,,,,,,
4492,Steam Mass Flow Rate Weekly Average (kg/h),,,,,,,
4493,Steam Mass Flow Rate Weekly Average (lb av/h),,,,,,,
4494,Steam Mass Flow Rate Weekly Average (t/h),,,,,,,
4495,Steam Mass Flow Rate Weekly Average (sh tn/h),,,,,,,
4496,Steam Mass Flow Rate Monthly Average (kg/s),,,,,,,
4497,Steam Mass Flow Rate Monthly Average (kg/h),,,,,,,
4498,Steam Mass Flow Rate Monthly Average (lb av/h),,,,,,,
4499,Steam Mass Flow Rate Monthly Average (t/h),,,,,,,
4500,Steam Mass Flow Rate Monthly Average (sh tn/h),,,,,,,
4501,Steam Mass Flow Rate Max (kg/s),,,,,,,
4502,Steam Mass Flow Rate Min (kg/s),,,,,,,
4503,Steam Mass Flow Rate Max (kg/h),,,,,,,
4504,Steam Mass Flow Rate Min (kg/h),,,,,,,
4505,Steam Mass Flow Rate Max (t/h),,,,,,,
4506,Steam Mass Flow Rate Min (t/h),,,,,,,
4507,Steam Mass Flow Rate Max (lb av/h),,,,,,,
4508,Steam Mass Flow Rate Min (lb av/h),,,,,,,
4509,Steam Mass Flow Rate Max (sh tn/h),,,,,,,
4510,Steam Mass Flow Rate Min (sh tn/h),,,,,,,
4511,Steam Heat Flow (MJ),,,,,,,
4512,Steam Heat Flow (J),,,,,,,
4513,Steam Heat Flow (kJ),,,,,,,
4514,Steam Heat Flow (GJ),,,,,,,
4515,Steam Heat Flow (BTU 59),,,,,,,
4516,Steam Heat Flow (MBTU 59),,,,,,,
4517,Steam Heat Flow (MMBTU 59),,,,,,,
4518,Steam Heat Flow (BTU ISO),,,,,,,
4519,Steam Heat Flow (MBTU ISO),,,,,,,
4520,Steam Heat Flow (MMBTU ISO),,,,,,,
4521,Steam Heat Flow Rate Hourly Average (MJ/s),,,,,,,
4522,Steam Heat Flow Rate Hourly Average (J/s),,,,,,,
4523,Steam Heat Flow Rate Hourly Average (kJ/s),,,,,,,
4524,Steam Heat Flow Rate Hourly Average (BTU 59/h),,,,,,,
4525,Steam Heat Flow Rate Hourly Average (MBTU 59/h),,,,,,,
4526,Steam Heat Flow Rate Hourly Average (MMBTU 59/h),,,,,,,
4527,Steam Heat Flow Rate Hourly Average (BTU ISO/h),,,,,,,
4528,Steam Heat Flow Rate Hourly Average (MBTU ISO/h),,,,,,,
4529,Steam Heat Flow Rate Hourly Average (MMBTU ISO/h),,,,,,,
4530,Steam Heat Flow Rate Daily Average (MJ/s),,,,,,,
4531,Steam Heat Flow Rate Daily Average (J/s),,,,,,,
4532,Steam Heat Flow Rate Daily Average (kJ/s),,,,,,,
4533,Steam Heat Flow Rate Daily Average (BTU 59/h),,,,,,,
4534,Steam Heat Flow Rate Daily Average (MBTU 59/h),,,,,,,
4535,Steam Heat Flow Rate Daily Average (MMBTU 59/h),,,,,,,
4536,Steam Heat Flow Rate Daily Average (BTU ISO/h),,,,,,,
4537,Steam Heat Flow Rate Daily Average (MBTU ISO/h),,,,,,,
4538,Steam Heat Flow Rate Daily Average (MMBTU ISO/h),,,,,,,
4539,Steam Heat Flow Rate Weekly Average (MJ/s),,,,,,,
4540,Steam Heat Flow Rate Weekly Average (J/s),,,,,,,
4541,Steam Heat Flow Rate Weekly Average (kJ/s),,,,,,,
4542,Steam Heat Flow Rate Weekly Average (BTU 59/h),,,,,,,
4543,Steam Heat Flow Rate Weekly Average (MBTU 59/h),,,,,,,
4544,Steam Heat Flow Rate Weekly Average (MMBTU 59/h),,,,,,,
4545,Steam Heat Flow Rate Weekly Average (BTU ISO/h),,,,,,,
4546,Steam Heat Flow Rate Weekly Average (MBTU ISO/h),,,,,,,
4547,Steam Heat Flow Rate Weekly Average (MMBTU ISO/h),,,,,,,
4548,Steam Heat Flow Rate Monthly Average (MJ/s),,,,,,,
4549,Steam Heat Flow Rate Monthly Average (J/s),,,,,,,
4550,Steam Heat Flow Rate Monthly Average (kJ/s),,,,,,,
4551,Steam Heat Flow Rate Monthly Average (BTU 59/h),,,,,,,
4552,Steam Heat Flow Rate Monthly Average (MBTU 59/h),,,,,,,
4553,Steam Heat Flow Rate Monthly Average (MMBTU 59/h),,,,,,,
4554,Steam Heat Flow Rate Monthly Average (BTU ISO/h),,,,,,,
4555,Steam Heat Flow Rate Monthly Average (MBTU ISO/h),,,,,,,
4556,Steam Heat Flow Rate Monthly Average (MMBTU ISO/h),,,,,,,
4557,Steam Heat Flow Rate Max  (MJ/s),,,,,,,
4558,Steam Heat Flow Rate Min (MJ/s),,,,,,,
4559,Steam Heat Flow Rate Max  (J/s),,,,,,,
4560,Steam Heat Flow Rate Min (J/s),,,,,,,
4561,Steam Heat Flow Rate Max  (kJ/s),,,,,,,
4562,Steam Heat Flow Rate Min (kJ/s),,,,,,,
4569,Steam Heat Flow Rate Max  (BTU 59/h),,,,,,,
4570,Steam Heat Flow Rate Min (BTU 59/h),,,,,,,
4571,Steam Heat Flow Rate Max  (MBTU 59/h),,,,,,,
4572,Steam Heat Flow Rate Min (MBTU 59/h),,,,,,,
4573,Steam Heat Flow Rate Max  (MMBTU 59/h),,,,,,,
4574,Steam Heat Flow Rate Min (MMBTU 59/h),,,,,,,
4575,Steam Heat Flow Rate Max  (BTU ISO/h),,,,,,,
4576,Steam Heat Flow Rate Min (BTU ISO/h),,,,,,,
4577,Steam Heat Flow Rate Max  (MBTU ISO/h),,,,,,,
4578,Steam Heat Flow Rate Min (MBTU ISO/h),,,,,,,
4579,Steam Heat Flow Rate Max  (MMBTU ISO/h),,,,,,,
4580,Steam Heat Flow Rate Min (MMBTU ISO/h),,,,,,,
4581,Steam Temperature (deg C),,,,,,,
4582,Steam Temperature (deg F),,,,,,,
4583,Steam Temperature Hourly Average (deg C),,,,,,,
4584,Steam Temperature Hourly Average (deg F),,,,,,,
4585,Steam Temperature Weekly Average (deg C),,,,,,,
4586,Steam Temperature Weekly Average (deg F),,,,,,,
4587,Steam Temperature Daily Average (deg C),,,,,,,
4588,Steam Temperature Daily Average (deg F),,,,,,,
4589,Steam Temperature Monthly Average (deg C),,,,,,,
4590,Steam Temperature Monthly Average (deg F),,,,,,,
4591,Steam Temperature Max (deg C),,,,,,,
4592,Steam Temperature Min (deg C),,,,,,,
4593,Steam Temperature Max (deg F),,,,,,,
4594,Steam Temperature Min (deg F),,,,,,,
4595,Steam Pressure (kPa),,,,,,,
4596,Steam Pressure (Pa),,,,,,,
4598,Steam Pressure (bar),,,,,,,
4599,Steam Pressure (in Hg),,,,,,,
4600,Steam Pressure (N/m^2),,,,,,,
4601,Steam Pressure Hourly Average (kPa),,,,,,,
4602,Steam Pressure Hourly Average (Pa),,,,,,,
4603,Steam Pressure Hourly Average (psi),,,,,,,
4604,Steam Pressure Hourly Average (bar),,,,,,,
4605,Steam Pressure Hourly Average (in Hg),,,,,,,
4606,Steam Pressure Hourly Average (N/m^2),,,,,,,
4607,Steam Pressure Daily Average (kPa),,,,,,,
4608,Steam Pressure Daily Average (Pa),,,,,,,
4609,Steam Pressure Daily Average (psi),,,,,,,
4610,Steam Pressure Daily Average (bar),,,,,,,
4611,Steam Pressure Daily Average (in Hg),,,,,,,
4612,Steam Pressure Daily Average (N/m^2),,,,,,,
4613,Steam Pressure Weekly Average (kPa),,,,,,,
4614,Steam Pressure Weekly Average (Pa),,,,,,,
4615,Steam Pressure Weekly Average (psi),,,,,,,
4616,Steam Pressure Weekly Average (bar),,,,,,,
4617,Steam Pressure Weekly Average (in Hg),,,,,,,
4618,Steam Pressure Weekly Average (N/m^2),,,,,,,
4619,Steam Pressure Monthly Average (kPa),,,,,,,
4620,Steam Pressure Monthly Average (Pa),,,,,,,
4621,Steam Pressure Monthly Average (psi),,,,,,,
4622,Steam Pressure Monthly Average (bar),,,,,,,
4623,Steam Pressure Monthly Average (in Hg),,,,,,,
4624,Steam Pressure Monthly Average (N/m^2),,,,,,,
4625,Steam Pressure Max  (kPa),,,,,,,
4626,Steam Pressure Min (kPa),,,,,,,
4627,Steam Pressure Max  (Pa),,,,,,,
4628,Steam Pressure Min (Pa),,,,,,,
4629,Steam Pressure Max  (bar),,,,,,,
4630,Steam Pressure Min (bar),,,,,,,
4631,Steam Pressure Max  (N/m^2),,,,,,,
4632,Steam Pressure Min (N/m^2),,,,,,,
4633,Steam Pressure Max  (psi),,,,,,,
4634,Steam Pressure Min (psi),,,,,,,
4635,Steam Pressure Max  (in Hg),,,,,,,
4636,Steam Pressure Min (in Hg),,,,,,,
4637,Natural Gas Volume Previous Day Total (m^3),,,,,,,
4638,Natural Gas Volume Previous Day Total (cf),,,,,,,
4639,Natural Gas Volume Previous Day Total (Ccf),,,,,,,
4640,Natural Gas Volume Previous Day Total (Mcf),,,,,,,
4641,Natural Gas Volume Previous Day Total (MMcf),,,,,,,
4642,Natural Gas Volume Previous Day Total (scf),,,,,,,
4643,Natural Gas Volume Previous Day Total (Cscf),,,,,,,
4644,Natural Gas Volume Previous Day Total (Mscf),,,,,,,
4645,Natural Gas Volume Previous Day Total (MMscf),,,,,,,
4646,Water Volume Last Interval (m^3),,,,,,,
4647,Water Volume Last Interval (L),,,,,,,
4648,Water Volume Last Interval (hL),,,,,,,
4649,Water Volume This Interval (L),,,,,,,
4650,Water Volume This Interval (hL),,,,,,,
4651,Water Volume This Interval (m^3),,,,,,,
4652,Water Volume Last Interval (cf),,,,,,,
4653,Water Volume Last Interval (Ccf),,,,,,,
4654,Water Volume Last Interval (Mcf),,,,,,,
4655,Water Volume Last Interval (MMcf),,,,,,,
4660,Water Volume Last Interval (gal),,,,,,,
4661,Water Volume This Interval (cf),,,,,,,
4662,Water Volume This Interval (Ccf),,,,,,,
4663,Water Volume This Interval (Mcf),,,,,,,
4664,Water Volume This Interval (MMcf),,,,,,,
4669,Water Volume This Interval (gal),,,,,,,
4670,Water Volume Flow Rate 15 Minute Average (m^3/s),,,,,,,
4671,Water Volume Flow Rate 15 Minute Average (m^3/min),,,,,,,
4672,Water Volume Flow Rate 15 Minute Average (m^3/h),,,,,,,
4673,Water Volume Flow Rate 15 Minute Average (L/s),,,,,,,
4674,Water Volume Flow Rate 15 Minute Average (L/min),,,,,,,
4675,Water Volume Flow Rate 15 Minute Average (L/h),,,,,,,
4676,Water Volume Flow Rate 15 Minute Average (gal/s),,,,,,,
4677,Water Volume Flow Rate 15 Minute Average (gal/min),,,,,,,
4678,Water Volume Flow Rate 15 Minute Average (gal/h),,,,,,,
4679,Water Volume Flow Rate 15 Minute Average (cf/s),,,,,,,
4680,Water Volume Flow Rate 15 Minute Average (cf/min),,,,,,,
4681,Water Volume Flow Rate 15 Minute Average (cf/h),,,,,,,
4685,Water Pressure (kPa),,,,,,,
4686,Water Pressure (Pa),,,,,,,
4687,Water Pressure (bar),,,,,,,
4688,Water Pressure (N/m^2),,,,,,,
4689,Water Pressure 15 Minute Average (kPa),,,,,,,
4690,Water Pressure 15 Minute Average (Pa),,,,,,,
4691,Water Pressure 15 Minute Average (bar),,,,,,,
4692,Water Pressure 15 Minute Average (N/m^2),,,,,,,
4693,Water Pressure Daily Average (kPa),,,,,,,
4694,Water Pressure Daily Average (Pa),,,,,,,
4695,Water Pressure Daily Average (bar),,,,,,,
4696,Water Pressure Daily Average (N/m^2),,,,,,,
4697,Water Pressure Hourly Average (kPa),,,,,,,
4698,Water Pressure Hourly Average (Pa),,,,,,,
4699,Water Pressure Hourly Average (bar),,,,,,,
4700,Water Pressure Hourly Average (N/m^2),,,,,,,
4701,Water Pressure Max (kPa),,,,,,,
4702,Water Pressure Max (Pa),,,,,,,
4703,Water Pressure Max (bar),,,,,,,
4704,Water Pressure Max (N/m^2),,,,,,,
4705,Water Pressure Min (kPa),,,,,,,
4706,Water Pressure Min (Pa),,,,,,,
4707,Water Pressure Min (bar),,,,,,,
4708,Water Pressure Min (N/m^2),,,,,,,
4709,Water Pressure Monthly Average (kPa),,,,,,,
4710,Water Pressure Monthly Average (Pa),,,,,,,
4711,Water Pressure Monthly Average (bar),,,,,,,
4712,Water Pressure Monthly Average (N/m^2),,,,,,,
4713,Water Pressure Return (kPa),,,,,,,
4714,Water Pressure Return (Pa),,,,,,,
4715,Water Pressure Return (bar),,,,,,,
4716,Water Pressure Return (N/m^2),,,,,,,
4717,Water Pressure Return 15 Minute Average (kPa),,,,,,,
4718,Water Pressure Return 15 Minute Average (Pa),,,,,,,
4719,Water Pressure Return 15 Minute Average (bar),,,,,,,
4720,Water Pressure Return 15 Minute Average (N/m^2),,,,,,,
4721,Water Pressure Return Daily Average (kPa),,,,,,,
4722,Water Pressure Return Daily Average (Pa),,,,,,,
4723,Water Pressure Return Daily Average (bar),,,,,,,
4724,Water Pressure Return Daily Average (N/m^2),,,,,,,
4725,Water Pressure Return Hourly Average (kPa),,,,,,,
4726,Water Pressure Return Hourly Average (Pa),,,,,,,
4727,Water Pressure Return Hourly Average (bar),,,,,,,
4728,Water Pressure Return Hourly Average (N/m^2),,,,,,,
4729,Water Pressure Return Max (kPa),,,,,,,
4730,Water Pressure Return Max (Pa),,,,,,,
4731,Water Pressure Return Max (bar),,,,,,,
4732,Water Pressure Return Max (N/m^2),,,,,,,
4733,Water Pressure Return Min (kPa),,,,,,,
4734,Water Pressure Return Min (Pa),,,,,,,
4735,Water Pressure Return Min (bar),,,,,,,
4736,Water Pressure Return Min (N/m^2),,,,,,,
4737,Water Pressure Return Monthly Average (kPa),,,,,,,
4738,Water Pressure Return Monthly Average (Pa),,,,,,,
4739,Water Pressure Return Monthly Average (bar),,,,,,,
4740,Water Pressure Return Monthly Average (N/m^2),,,,,,,
4741,Water Pressure Return Weekly Average (kPa),,,,,,,
4742,Water Pressure Return Weekly Average (Pa),,,,,,,
4743,Water Pressure Return Weekly Average (bar),,,,,,,
4744,Water Pressure Return Weekly Average (N/m^2),,,,,,,
4745,Water Pressure Supply (kPa),,,,,,,
4746,Water Pressure Supply (Pa),,,,,,,
4747,Water Pressure Supply (bar),,,,,,,
4748,Water Pressure Supply (N/m^2),,,,,,,
4749,Water Pressure Supply 15 Minute Average (kPa),,,,,,,
4750,Water Pressure Supply 15 Minute Average (Pa),,,,,,,
4751,Water Pressure Supply 15 Minute Average (bar),,,,,,,
4752,Water Pressure Supply 15 Minute Average (N/m^2),,,,,,,
4753,Water Pressure Supply Daily Average (kPa),,,,,,,
4754,Water Pressure Supply Daily Average (Pa),,,,,,,
4755,Water Pressure Supply Daily Average (bar),,,,,,,
4756,Water Pressure Supply Daily Average (N/m^2),,,,,,,
4757,Water Pressure Supply Hourly Average (kPa),,,,,,,
4758,Water Pressure Supply Hourly Average (Pa),,,,,,,
4759,Water Pressure Supply Hourly Average (bar),,,,,,,
4760,Water Pressure Supply Hourly Average (N/m^2),,,,,,,
4761,Water Pressure Supply Max (kPa),,,,,,,
4762,Water Pressure Supply Max (Pa),,,,,,,
4763,Water Pressure Supply Max (bar),,,,,,,
4764,Water Pressure Supply Max (N/m^2),,,,,,,
4765,Water Pressure Supply Min (kPa),,,,,,,
4766,Water Pressure Supply Min (Pa),,,,,,,
4767,Water Pressure Supply Min (bar),,,,,,,
4768,Water Pressure Supply Min (N/m^2),,,,,,,
4769,Water Pressure Supply Monthly Average (kPa),,,,,,,
4770,Water Pressure Supply Monthly Average (Pa),,,,,,,
4771,Water Pressure Supply Monthly Average (bar),,,,,,,
4772,Water Pressure Supply Monthly Average (N/m^2),,,,,,,
4773,Water Pressure Supply Weekly Average (kPa),,,,,,,
4774,Water Pressure Supply Weekly Average (Pa),,,,,,,
4775,Water Pressure Supply Weekly Average (bar),,,,,,,
4776,Water Pressure Supply Weekly Average (N/m^2),,,,,,,
4777,Water Pressure Weekly Average (kPa),,,,,,,
4778,Water Pressure Weekly Average (Pa),,,,,,,
4779,Water Pressure Weekly Average (bar),,,,,,,
4780,Water Pressure Weekly Average (N/m^2),,,,,,,
4781,Water Pressure (psi),,,,,,,
4782,Water Pressure (in Hg),,,,,,,
4783,Water Pressure 15 Minute Average (psi),,,,,,,
4784,Water Pressure 15 Minute Average (in Hg),,,,,,,
4785,Water Pressure Daily Average (psi),,,,,,,
4786,Water Pressure Daily Average (in Hg),,,,,,,
4787,Water Pressure Hourly Average (psi),,,,,,,
4788,Water Pressure Hourly Average (in Hg),,,,,,,
4789,Water Pressure Max (psi),,,,,,,
4790,Water Pressure Max (in Hg),,,,,,,
4791,Water Pressure Min (psi),,,,,,,
4792,Water Pressure Min (in Hg),,,,,,,
4793,Water Pressure Monthly Average (psi),,,,,,,
4794,Water Pressure Monthly Average (in Hg),,,,,,,
4795,Water Pressure Return (psi),,,,,,,
4796,Water Pressure Return (in Hg),,,,,,,
4797,Water Pressure Return 15 Minute Average (psi),,,,,,,
4798,Water Pressure Return 15 Minute Average (in Hg),,,,,,,
4799,Water Pressure Return Daily Average (psi),,,,,,,
4800,Water Pressure Return Daily Average (in Hg),,,,,,,
4801,Water Pressure Return Hourly Average (psi),,,,,,,
4802,Water Pressure Return Hourly Average (in Hg),,,,,,,
4803,Water Pressure Return Max (psi),,,,,,,
4804,Water Pressure Return Max (in Hg),,,,,,,
4805,Water Pressure Return Min (psi),,,,,,,
4806,Water Pressure Return Min (in Hg),,,,,,,
4807,Water Pressure Return Monthly Average (psi),,,,,,,
4808,Water Pressure Return Monthly Average (in Hg),,,,,,,
4809,Water Pressure Return Weekly Average (psi),,,,,,,
4810,Water Pressure Return Weekly Average (in Hg),,,,,,,
4811,Water Pressure Supply (psi),,,,,,,
4812,Water Pressure Supply (in Hg),,,,,,,
4813,Water Pressure Supply 15 Minute Average (psi),,,,,,,
4814,Water Pressure Supply 15 Minute Average (in Hg),,,,,,,
4815,Water Pressure Supply Daily Average (psi),,,,,,,
4816,Water Pressure Supply Daily Average (in Hg),,,,,,,
4817,Water Pressure Supply Hourly Average (psi),,,,,,,
4818,Water Pressure Supply Hourly Average (in Hg),,,,,,,
4819,Water Pressure Supply Max (psi),,,,,,,
